id,image,rectangles
740,https://storage.yandexcloud.net/garbage-images/DJI_0024-1125.jpg,"((0.4695674589774376, 0.5790080829519254), (0.5376909624499296, 0.6474248244599472))"
741,https://storage.yandexcloud.net/garbage-images/DJI_0060-1625.jpg,"((0.04309545875810936, 0.1506024096385542), (0.18836398224476852, 0.3285034876347495))"
742,https://storage.yandexcloud.net/garbage-images/DJI_0063-500.jpg,"((0.49351251158480075, 0.5750695088044485), (0.19671052631578947, 0.3566344324667089))"
743,https://storage.yandexcloud.net/garbage-images/DJI_0102-675.jpg,"((0.056997219647822055, 0.2108433734939759), (0.694720989220038, 0.9815948002536462))"
744,https://storage.yandexcloud.net/garbage-images/DJI_0083-125.jpg,"((0.3276181649675625, 0.407321594068582), (0.3040821179454661, 0.4277346227013316))"
746,https://storage.yandexcloud.net/garbage-images/DJI_0049-1150.jpg,"((0.6760889712696941, 0.7400370713623725), (0.5961081166772352, 0.7115171211160431))"
748,https://storage.yandexcloud.net/garbage-images/DJI_0064-300.jpg,"((0.10096724227999772, 0.18583625571701579), (0.3866454907172005, 0.49448656794168216))"
749,https://storage.yandexcloud.net/garbage-images/DJI_0075-675.jpg,"((0.37951807228915657, 0.48980537534754404), (0.5326331642358909, 0.8129121750158528))"
750,https://storage.yandexcloud.net/garbage-images/DJI_0018-2175.jpg,"((0.417516218721038, 0.4749768303985171), (0.4107324032974001, 0.5821972098922004))"
751,https://storage.yandexcloud.net/garbage-images/DJI_0071-250.jpg,"((0.1876737720111214, 0.45366079703429096), (0.2443167406467977, 0.9466629676601142))"
752,https://storage.yandexcloud.net/garbage-images/DJI_0079-450.jpg,"((0.7094531974050046, 0.8141797961075069), (0.7604629042485732, 0.9319277108433736))"
753,https://storage.yandexcloud.net/garbage-images/DJI_0080-300.jpg,"((0.5741427247451344, 0.6983317886932344), (0.19176442612555483, 0.35828313253012045))"
754,https://storage.yandexcloud.net/garbage-images/DJI_0034-3925.jpg,"((0.1422613531047266, 0.1830398517145505), (0.37981927710843366, 0.42433417882054536))"
756,https://storage.yandexcloud.net/garbage-images/DJI_0079-0.jpg,"((0.3989805375347544, 0.521316033364226), (0.7410906785034876, 0.9142041851616993))"
757,https://storage.yandexcloud.net/garbage-images/DJI_0102-550.jpg,"((0.004170528266913809, 0.10797034291010194), (0.7890060240963854, 0.995093532022828)) ((0.07831325301204818, 0.10797034291010194), (0.5779724159797083, 0.6125951173113506))"
761,https://storage.yandexcloud.net/garbage-images/DJI_0034-5725.jpg,"((0.26941395255827566, 0.28976924827491984), (0.6181125085843681, 0.6820943502453515))"
762,https://storage.yandexcloud.net/garbage-images/DJI_0071-1525.jpg,"((0.141033500132454, 0.5389714356700162), (0.51847708237283, 0.8905700461348541))"
763,https://storage.yandexcloud.net/garbage-images/DJI_0075-550.jpg,"((0.2760086048010424, 0.3778565085633431), (0.2738904564425646, 0.5476117412058865))"
764,https://storage.yandexcloud.net/garbage-images/DJI_0049-900.jpg,"((0.6510954886480346, 0.7316976995882979), (0.5500428947223777, 0.6677397986186139))"
765,https://storage.yandexcloud.net/garbage-images/DJI_0024-3900.jpg,"((0.5920016015997117, 0.6304409717293542), (0.6377051273239248, 0.663031651892773))"
766,https://storage.yandexcloud.net/garbage-images/DJI_0042-2275.jpg,"((0.39718297038887823, 0.4261121675680942), (0.7928429704453828, 0.8347582266430478))"
767,https://storage.yandexcloud.net/garbage-images/DJI_0018-700.jpg,"((0.3376549695805525, 0.411231761281223), (0.7124402722820545, 0.8790957580613394))"
768,https://storage.yandexcloud.net/garbage-images/DJI_0008-700.jpg,"((0.24448299070905288, 0.3970358186024775), (0.46291415929946994, 0.7177379603460359))"
770,https://storage.yandexcloud.net/garbage-images/DJI_0063-950.jpg,"((0.33055484142954433, 0.41429959224528395), (0.6335211344195004, 0.7892703432332707)) ((0.3324581312208111, 0.3781370862112145), (0.056233306098895236, 0.1417260783281931))"
771,https://storage.yandexcloud.net/garbage-images/DJI_0049-1125.jpg,"((0.7052265197441584, 0.7768451009662235), (0.5901197745160668, 0.6975703535721263)) ((0.8778014142551583, 0.9036876484318082), (0.33530840132598316, 0.372916103995604))"
772,https://storage.yandexcloud.net/garbage-images/DJI_0083-1350.jpg,"((0.6636628422521997, 0.7005357612787332), (0.00078936604116264, 0.02795496475831847)) ((0.7388984952154296, 0.7672049785085262), (0.03458072054299063, 0.07831070872182681))"
773,https://storage.yandexcloud.net/garbage-images/DJI_0083-150.jpg,"((0.2941116317120333, 0.3848413597409582), (0.31109672608562905, 0.4271799674330852))"
774,https://storage.yandexcloud.net/garbage-images/DJI_0102-600.jpg,"((0.00046339202965708985, 0.11167747914735866), (0.7654090044388079, 0.9879835129993658))"
775,https://storage.yandexcloud.net/garbage-images/DJI_0063-575.jpg,"((0.5305838739573678, 0.6224899598393575), (0.17500264214753752, 0.34811614880574926)) ((0.5336731541550819, 0.5807846771702192), (0.8523435848657788, 0.9622569224265481))"
776,https://storage.yandexcloud.net/garbage-images/DJI_0060-1650.jpg,"((0.04379140968516372, 0.12016662242911824), (0.26876062208138896, 0.3877259307961854))"
777,https://storage.yandexcloud.net/garbage-images/DJI_0024-1150.jpg,"((0.4185697422110515, 0.4879605158509872), (0.5520375918122129, 0.6479700755018541)) ((0.5391725030635488, 0.5743066602080643), (0.7375589627219498, 0.8000607791158775))"
778,https://storage.yandexcloud.net/garbage-images/DJI_0102-2375.jpg,"((0.22361272345417296, 0.3634999552167844), (0.806764894226205, 1))"
779,https://storage.yandexcloud.net/garbage-images/DJI_0017-450.jpg,"((0.6038199600741138, 0.6100221066840897), (0.502272288809283, 0.5207802818676244)) ((0.6467880411185256, 0.6559933451873685), (0.04950734610929213, 0.06851717718299676)) ((0.6386985314822698, 0.6433476749513823), (0.11116531993965584, 0.12389364161509285))"
781,https://storage.yandexcloud.net/garbage-images/DJI_0102-25.jpg,"((0.31523594170805336, 0.469064274848329), (0.1533675459719117, 0.34789161822830855))"
782,https://storage.yandexcloud.net/garbage-images/DJI_0071-1625.jpg,"((0.005725922016173404, 0.45794415438035735), (0.5182359892614977, 0.9946551153809781))"
783,https://storage.yandexcloud.net/garbage-images/DJI_0034-4075.jpg,"((0.1373140142205056, 0.17901446597539963), (0.40024114540843975, 0.44475089075524243)) ((0.6998067745587425, 0.7572607303099299), (0.6705966356630929, 0.7365369991398377))"
784,https://storage.yandexcloud.net/garbage-images/DJI_0097-600.jpg,"((0.22812833137560812, 0.30504249794574595), (0.2659110734335801, 0.42416794577776734))"
785,https://storage.yandexcloud.net/garbage-images/DJI_0018-1100.jpg,"((0.22812833137560812, 0.30596917465141027), (0.08886962165765773, 0.29328474843556623))"
786,https://storage.yandexcloud.net/garbage-images/DJI_0042-125.jpg,"((0.23276171490392966, 0.29484905418343854), (0.7191480530953935, 0.8444347437012084)) ((0.5144714334258803, 0.5709987124714032), (0.4949508172744616, 0.6004553988372531))"
787,https://storage.yandexcloud.net/garbage-images/DJI_0080-1275.jpg,"((0.5153981101315446, 0.6173325477546189), (0.4529372793212969, 0.5699814244925187))"
788,https://storage.yandexcloud.net/garbage-images/DJI_0075-1175.jpg,"((0.37732328098756224, 0.469064274848329), (0.9044273338835793, 0.9983923518379405)) ((0.014992689072816518, 0.048353050476731725), (0.8467295158414277, 0.9093728611443351))"
789,https://storage.yandexcloud.net/garbage-images/DJI_0037-575.jpg,"((0.14658078127714871, 0.18828123303204272), (0.4621258133039597, 0.572575922127507))"
790,https://storage.yandexcloud.net/garbage-images/DJI_0075-50.jpg,"((0.3550830400516187, 0.45238409414637143), (0.38879056496796255, 0.6657400915702902))"
792,https://storage.yandexcloud.net/garbage-images/DJI_0089-1550.jpg,"((0.7073215912402614, 0.7666357710363689), (0.27203551046290425, 0.3396322130627774))"
793,https://storage.yandexcloud.net/garbage-images/DJI_0008-1400.jpg,"((0.5701575504617629, 0.7277108405451734), (0.1699191502853519, 0.36281705770450223))"
794,https://storage.yandexcloud.net/garbage-images/DJI_0022-225.jpg,"((0.17110183220411695, 0.19266372284359795), (0.47117823208623966, 0.5030527482561825))"
795,https://storage.yandexcloud.net/garbage-images/DJI_0042-1725.jpg,"((0.2417049127021547, 0.29281265979125176), (0.641840167491693, 0.747444912266322)) ((0.5210694682948857, 0.5687816807340748), (0.42904026064315537, 0.5266494026174331))"
796,https://storage.yandexcloud.net/garbage-images/DJI_0032-225.jpg,"((0.9482854466619483, 0.9974050018055997), (0.16528218135700698, 0.2773937856689917)) ((0.4673039559483246, 0.5024443712958686), (0.4177711681420418, 0.5060084728370323))"
797,https://storage.yandexcloud.net/garbage-images/DJI_0060-2200.jpg,"((0.4246524531494366, 0.4700648720558315), (0.13076252377932782, 0.2181436271401395)) ((0.41909174879355154, 0.44226135027640606), (0.45555643627140135, 0.5099635383639822))"
798,https://storage.yandexcloud.net/garbage-images/DJI_0024-2500.jpg,"((0.5414272446230234, 0.6192771056054145), (0.0006182625237793278, 0.08140456563094482))"
799,https://storage.yandexcloud.net/garbage-images/DJI_0049-150.jpg,"((0.42937616852375454, 0.5128905336766739), (0.5251310293806807, 0.6421843373493975))"
800,https://storage.yandexcloud.net/garbage-images/DJI_0064-875.jpg,"((0.3773864661244135, 0.45894346334406133), (0.3454026632847178, 0.4393785668991756))"
801,https://storage.yandexcloud.net/garbage-images/DJI_0102-1725.jpg,"((0.39962928354795385, 0.5312326199705674), (0.17898700063411538, 0.40650760938490804))"
803,https://storage.yandexcloud.net/garbage-images/DJI_0063-725.jpg,"((0.5815569972196477, 0.6946246524559777), (0.07419150285351933, 0.2967660114140773)) ((0.5861909175162187, 0.6473586654309545), (0.948002536461636, 0.9958148383005706))"
804,https://storage.yandexcloud.net/garbage-images/DJI_0102-2125.jpg,"((0.2775718257645968, 0.41936978683966636), (0.3117073557387444, 0.5408766645529486))"
806,https://storage.yandexcloud.net/garbage-images/DJI_0024-4250.jpg,"((0.5630213160333642, 0.6204819277108433), (0.501513950538998, 0.6185716550412175))"
807,https://storage.yandexcloud.net/garbage-images/DJI_0022-925.jpg,"((0.3730305838739574, 0.44995366079703425), (0.2922320862396956, 0.45050729232720355))"
808,https://storage.yandexcloud.net/garbage-images/DJI_0034-4650.jpg,"((0.5194624652455977, 0.5444856348470806), (0.34839093214965117, 0.3879597336715282)) ((0.2460611677479147, 0.2822057460611677), (0.5907498414711477, 0.6352647431832593))"
809,https://storage.yandexcloud.net/garbage-images/DJI_0071-1000.jpg,"((0.9522706209453198, 0.9976830398517145), (0.8365091946734305, 0.9980818008877614))"
810,https://storage.yandexcloud.net/garbage-images/DJI_0013-525.jpg,"((0.4443929564411492, 0.5157553290083411), (0.2182061579651941, 0.3055298115539079))"
812,https://storage.yandexcloud.net/garbage-images/DJI_0013-1450.jpg,"((0.41102873030583875, 0.5009267840593142), (0.46720214190093706, 0.6072495108639687))"
815,https://storage.yandexcloud.net/garbage-images/DJI_0089-75.jpg,"((0.3359592215013902, 0.48980537534754404), (0.05780754597336715, 0.2853281547241598))"
816,https://storage.yandexcloud.net/garbage-images/DJI_0060-2700.jpg,"((0.44949911881243465, 0.49464589403899484), (0.3818247447262773, 0.47349597986733194))"
818,https://storage.yandexcloud.net/garbage-images/DJI_0049-2075.jpg,"((0.39852764394093193, 0.4229712521746666), (0.7646506232752143, 0.8035838759001334)) ((0.5434839253270325, 0.5684959895662028), (0.7838644362589406, 0.8212808089114602))"
819,https://storage.yandexcloud.net/garbage-images/DJI_0024-600.jpg,"((0.36839666357738643, 0.44902687673772007), (0.6105342422320862, 0.6632926442612556)) ((0.46292863762743275, 0.4842446709916589), (0.8479470513633481, 0.9122463538363981))"
820,https://storage.yandexcloud.net/garbage-images/DJI_0024-3450.jpg,"((0.04724785918703172, 0.0700242818901971), (0.45425172194085617, 0.4872094622479916))"
822,https://storage.yandexcloud.net/garbage-images/DJI_0089-2175.jpg,"((0.4257930914340238, 0.49556538042052584), (0.5362879468206779, 0.6563529273594044))"
823,https://storage.yandexcloud.net/garbage-images/DJI_0008-2025.jpg,"((0.04761628317653806, 0.224099131789455), (0.5295351473069263, 0.7834563561489627))"
825,https://storage.yandexcloud.net/garbage-images/DJI_0080-675.jpg,"((0.7483781278962002, 0.8697868396663575), (0.21597970830691182, 0.3923906150919467))"
826,https://storage.yandexcloud.net/garbage-images/DJI_0079-125.jpg,"((0.2645968489341983, 0.42956441149212227), (0.7139970391176135, 0.9464637480586406))"
827,https://storage.yandexcloud.net/garbage-images/DJI_0089-500.jpg,"((0.34708063021316027, 0.4684893419833179), (0.19476643080339448, 0.37612343777866397))"
829,https://storage.yandexcloud.net/garbage-images/DJI_0042-1850.jpg,"((0.6742354031510658, 0.7567191844300276), (0.45053476395301595, 0.5840794690893507))"
830,https://storage.yandexcloud.net/garbage-images/DJI_0102-2550.jpg,"((0.18396663577386468, 0.3535681186283596), (0.5314309787205979, 0.8232508899444404))"
831,https://storage.yandexcloud.net/garbage-images/DJI_0063-350.jpg,"((0.4471733086190917, 0.5509731232622799), (0.22818007871329066, 0.442511086956791))"
832,https://storage.yandexcloud.net/garbage-images/DJI_0024-1775.jpg,"((0.04216867469879518, 0.10704355885078776), (0.7674149111092807, 0.8910674158651463))"
833,https://storage.yandexcloud.net/garbage-images/DJI_0060-1075.jpg,"((0.4907321594068582, 0.6084337349397589), (0.17399282509870895, 0.3289706310593938))"
834,https://storage.yandexcloud.net/garbage-images/DJI_0049-1700.jpg,"((0.29610750695088045, 0.38785912882298423), (0.27302474056381776, 0.3900824450660371))"
836,https://storage.yandexcloud.net/garbage-images/DJI_0097-1350.jpg,"((0.24976830398517144, 0.3164967562557924), (0.5506658211794546, 0.7072923272035511))"
837,https://storage.yandexcloud.net/garbage-images/DJI_0080-1550.jpg,"((0.3832252085264133, 0.48980537534754404), (0.1567295497780596, 0.3215995561192137))"
838,https://storage.yandexcloud.net/garbage-images/DJI_0063-1050.jpg,"((0.3452270620945319, 0.4212233549582947), (0.5426284083703233, 0.6728757133798351))"
839,https://storage.yandexcloud.net/garbage-images/DJI_0018-1625.jpg,"((0.00046339202965708985, 0.05143651529193697), (0.22618103994927075, 0.3448874445149017)) ((0.314643188137164, 0.3730305838739574), (0.054716233354470505, 0.11571813570069751))"
840,https://storage.yandexcloud.net/garbage-images/DJI_0034-4750.jpg,"((0.26416533043039064, 0.2967284277525241), (0.5670350575233264, 0.6147404991729659))"
841,https://storage.yandexcloud.net/garbage-images/DJI_0097-125.jpg,"((0.38044485634847075, 0.5037071362372567), (0.05492232086239695, 0.23627932783766642))"
842,https://storage.yandexcloud.net/garbage-images/DJI_0071-1100.jpg,"((0.6556997219647822, 0.9114921223354958), (0.35508877615726053, 0.999730500951173))"
843,https://storage.yandexcloud.net/garbage-images/DJI_0034-5300.jpg,"((0.31078516344580603, 0.34788155470886395), (0.5512090271417052, 0.5973242874030233))"
844,https://storage.yandexcloud.net/garbage-images/DJI_0013-425.jpg,"((0.44161260426320664, 0.5139017608897126), (0.17547111523015135, 0.27762331376789207))"
845,https://storage.yandexcloud.net/garbage-images/DJI_0102-0.jpg,"((0.3035217794253939, 0.4768303985171455), (0.15425649968294228, 0.3537492073557387))"
847,https://storage.yandexcloud.net/garbage-images/DJI_0008-1650.jpg,"((0.4881447873270425, 0.609512249380384), (0.48367790364264057, 0.7360040240682023))"
848,https://storage.yandexcloud.net/garbage-images/DJI_0089-1700.jpg,"((0.33864689668756154, 0.434105654796922), (0.13562618943808874, 0.29719879565241974))"
849,https://storage.yandexcloud.net/garbage-images/DJI_0042-1575.jpg,"((0.3377201126282474, 0.4035217808395541), (0.4394197869164776, 0.5416391908479931)) ((0.033734941173196406, 0.08285449631684792), (0.6586968953502125, 0.7708084996621973))"
850,https://storage.yandexcloud.net/garbage-images/DJI_0034-3175.jpg,"((0.18480074284140768, 0.22743280956985998), (0.2924587774669814, 0.32708147879862376))"
851,https://storage.yandexcloud.net/garbage-images/DJI_0089-825.jpg,"((0.33030584015373393, 0.42113067796652354), (0.19858592075113263, 0.33872542614111356))"
852,https://storage.yandexcloud.net/garbage-images/DJI_0071-2225.jpg,"((0.2543095472899712, 0.35162187351796004), (0.8413522511097019, 0.9758861863469501))"
853,https://storage.yandexcloud.net/garbage-images/DJI_0034-2525.jpg,"((0.011492123749656075, 0.04856348612222326), (0.2393500304479121, 0.2921084324770814))"
855,https://storage.yandexcloud.net/garbage-images/DJI_0060-1375.jpg,"((0.2478220588747719, 0.3451343851027608), (0.2751680430991028, 0.39717184779155684))"
856,https://storage.yandexcloud.net/garbage-images/DJI_0024-1475.jpg,"((0.2404077864002585, 0.32289156767922045), (0.5169705136334812, 0.6554613189600507))"
